open,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,hand_x21,hand_y21,hand_z21
open,0.798270583152771,0.27013182640075684,1.1745064512069803e-06,0.7505662441253662,0.3506041467189789,-0.07551136612892151,0.6879901885986328,0.4230586290359497,-0.06685930490493774,0.6188858151435852,0.4707069396972656,-0.04494312405586243,0.5556243062019348,0.5131984949111938,-0.016435924917459488,0.7041733264923096,0.47118616104125977,0.04869747534394264,0.6277841925621033,0.5231814384460449,0.06049426645040512,0.561252772808075,0.5416613221168518,0.0509721040725708,0.4988079071044922,0.5449577569961548,0.042141884565353394,0.6752550601959229,0.4362654983997345,0.09143311530351639,0.5897680521011353,0.48329877853393555,0.10486471652984619,0.5191845893859863,0.4993393123149872,0.06979779154062271,0.4491557776927948,0.5050012469291687,0.03887224197387695,0.655281662940979,0.39762577414512634,0.12061949819326401,0.5650638341903687,0.4208737909793854,0.10932548344135284,0.4966665506362915,0.42043837904930115,0.04723085090517998,0.4384234547615051,0.4075094759464264,0.0038406280800700188,0.6372116804122925,0.3600708246231079,0.14445215463638306,0.5699574947357178,0.37757933139801025,0.12300214171409607,0.5250694751739502,0.3766631782054901,0.0783831849694252,0.4809456467628479,0.3699036240577698,0.045670054852962494
open,0.7986243367195129,0.268375039100647,1.1725849162758095e-06,0.7498655319213867,0.34784477949142456,-0.07540725916624069,0.686785101890564,0.4222584664821625,-0.06715352833271027,0.6179226040840149,0.47070688009262085,-0.0456082783639431,0.5554417967796326,0.5131403803825378,-0.017292534932494164,0.7030909061431885,0.4695809483528137,0.04636809602379799,0.6258888244628906,0.5220169425010681,0.05596934258937836,0.5591300129890442,0.5403854250907898,0.0463443249464035,0.4967341423034668,0.5432800054550171,0.03825588524341583,0.6748760342597961,0.4352993071079254,0.08891454339027405,0.5875870585441589,0.48083287477493286,0.10010260343551636,0.5159192681312561,0.4956028163433075,0.06685366481542587,0.44550183415412903,0.4989316761493683,0.03852313384413719,0.6550970673561096,0.39695432782173157,0.11784488707780838,0.5658904910087585,0.41974231600761414,0.1055387407541275,0.49811115860939026,0.41928261518478394,0.046578314155340195,0.4401049017906189,0.40665221214294434,0.00633262237533927,0.6375575065612793,0.3599947392940521,0.14133964478969574,0.5706717371940613,0.37790647149086,0.12024055421352386,0.5256245136260986,0.3770727217197418,0.07825815677642822,0.4814222753047943,0.3703312575817108,0.04822101444005966
open,0.8023269176483154,0.26820826530456543,1.1710907301676343e-06,0.7531290054321289,0.3469308018684387,-0.07536938041448593,0.6904585957527161,0.4207627773284912,-0.06688771396875381,0.6217039823532104,0.4695231318473816,-0.04516073316335678,0.5574257373809814,0.5113729238510132,-0.016812995076179504,0.7060049176216125,0.4698817729949951,0.04691134765744209,0.6277671456336975,0.5221241116523743,0.05757322907447815,0.5611511468887329,0.5397675037384033,0.04822944477200508,0.49873417615890503,0.5424729585647583,0.04000817611813545,0.6776514649391174,0.4354010224342346,0.08985988050699234,0.5899887084960938,0.4810044765472412,0.10189079493284225,0.5185170769691467,0.49561163783073425,0.06776293367147446,0.4478667974472046,0.49958932399749756,0.038310032337903976,0.657800555229187,0.39704495668411255,0.11933910846710205,0.5684991478919983,0.4187786281108856,0.1076197475194931,0.5007556676864624,0.41758066415786743,0.0469994843006134,0.4429396986961365,0.40459904074668884,0.005324183963239193,0.6399636268615723,0.3600426912307739,0.1435103714466095,0.5722702741622925,0.3773440420627594,0.1229747086763382,0.5274620056152344,0.37588754296302795,0.08006684482097626,0.48362821340560913,0.3686480224132538,0.04905664175748825
open,0.8031440377235413,0.2690141201019287,1.1762448366425815e-06,0.7526061534881592,0.34909743070602417,-0.07506617158651352,0.6896736025810242,0.4219505190849304,-0.0652027353644371,0.6210821866989136,0.4695439338684082,-0.04185522347688675,0.5572136640548706,0.5109205842018127,-0.011617886833846569,0.7074077725410461,0.47237473726272583,0.04936434328556061,0.6287391781806946,0.5236745476722717,0.061689868569374084,0.5619584321975708,0.5399144887924194,0.053650155663490295,0.4998101592063904,0.5411547422409058,0.04653262719511986,0.6792089343070984,0.437019020318985,0.09292414039373398,0.592288076877594,0.4828389286994934,0.10698438435792923,0.5206845998764038,0.49753880500793457,0.07437345385551453,0.44985514879226685,0.5012118220329285,0.04598343372344971,0.6593976616859436,0.3977593183517456,0.12283595651388168,0.5704001784324646,0.4190768003463745,0.11192280054092407,0.5031570196151733,0.4173472225666046,0.0519164614379406,0.44495078921318054,0.4043572247028351,0.010811560787260532,0.6415712237358093,0.3602384626865387,0.14748509228229523,0.5749891996383667,0.3773345649242401,0.12678216397762299,0.5305984020233154,0.37566742300987244,0.08398961275815964,0.4860297441482544,0.36849334836006165,0.05335826054215431
open,0.8090255856513977,0.26576656103134155,1.1839865692309104e-06,0.7577446699142456,0.3460899591445923,-0.07573351263999939,0.6941736936569214,0.42004215717315674,-0.06650484353303909,0.6249650120735168,0.46945446729660034,-0.04377848654985428,0.5640605092048645,0.5126591920852661,-0.014107940718531609,0.7140536904335022,0.4718647599220276,0.047258902341127396,0.6344650983810425,0.5240888595581055,0.05684100091457367,0.5661964416503906,0.5395054817199707,0.04701848328113556,0.5020149350166321,0.5404361486434937,0.03906283155083656,0.6837522387504578,0.4365588426589966,0.09042755514383316,0.5949086546897888,0.4815187454223633,0.10123436897993088,0.5214815735816956,0.49388718605041504,0.06774410605430603,0.4493404030799866,0.4951627254486084,0.03972269222140312,0.6626416444778442,0.396602064371109,0.12001021951436996,0.574100911617279,0.41855180263519287,0.10633225739002228,0.5076257586479187,0.4162195324897766,0.04774417728185654,0.45055848360061646,0.40195178985595703,0.008825800381600857,0.6448705196380615,0.3577146828174591,0.14433325827121735,0.5795279741287231,0.37697356939315796,0.12234532833099365,0.5355782508850098,0.3770239055156708,0.08137393742799759,0.49148452281951904,0.3704710602760315,0.05297566577792168
open,0.809539794921875,0.2686496078968048,1.120422552958189e-06,0.7606585025787354,0.3500795364379883,-0.07105174660682678,0.6978998780250549,0.42125964164733887,-0.05952535569667816,0.6298794746398926,0.4689512848854065,-0.03540051355957985,0.5701829791069031,0.5104142427444458,-0.004554820246994495,0.7162612080574036,0.47321388125419617,0.050478871911764145,0.6391165852546692,0.5235663652420044,0.060204412788152695,0.572180986404419,0.5398117303848267,0.05077582225203514,0.5087334513664246,0.5407679677009583,0.04318862408399582,0.6863996982574463,0.4368400275707245,0.09121715277433395,0.5986024737358093,0.4814143776893616,0.10109231621026993,0.5266472101211548,0.49340730905532837,0.06701981276273727,0.4548264443874359,0.4951342046260834,0.038782697170972824,0.6653887629508972,0.3965907394886017,0.11871892958879471,0.5782424807548523,0.4174700081348419,0.1032220870256424,0.5119472146034241,0.41537797451019287,0.042496372014284134,0.4542474150657654,0.40140342712402344,0.0024107599165290594,0.6478287577629089,0.35777968168258667,0.1415621042251587,0.5831642746925354,0.37581902742385864,0.11685573309659958,0.539326548576355,0.3763860762119293,0.07319915294647217,0.4948257803916931,0.3700030446052551,0.043023817241191864
open,0.8160759806632996,0.2657366096973419,1.1711551906046225e-06,0.7648024559020996,0.3452933132648468,-0.07581008225679398,0.7007120847702026,0.41968393325805664,-0.06729119271039963,0.6321989297866821,0.46871691942214966,-0.04582372307777405,0.571969211101532,0.5118982791900635,-0.01771848089993,0.7178020477294922,0.46976953744888306,0.04651689901947975,0.6399850249290466,0.5220658183097839,0.05573148652911186,0.5733703374862671,0.5379629135131836,0.04651087149977684,0.5104070901870728,0.5398662090301514,0.03912781924009323,0.6883285045623779,0.4348805546760559,0.08876320719718933,0.5997270941734314,0.4787016808986664,0.09894776344299316,0.5276124477386475,0.49137771129608154,0.06644126772880554,0.4558029770851135,0.49329617619514465,0.039482273161411285,0.6680220365524292,0.39566585421562195,0.11726605147123337,0.5801783800125122,0.4166615605354309,0.10284453630447388,0.5151273012161255,0.41420650482177734,0.04532506316900253,0.45868563652038574,0.40031731128692627,0.007538097910583019,0.650783121585846,0.3577972650527954,0.1403794288635254,0.5862318277359009,0.3771263360977173,0.11834883689880371,0.5430042743682861,0.37686195969581604,0.0784928947687149,0.49952852725982666,0.3698873519897461,0.051019422709941864
open,0.8185388445854187,0.2669414281845093,1.1524055025802227e-06,0.7682556509971619,0.34842199087142944,-0.07381978631019592,0.7047075033187866,0.4206155240535736,-0.06305471062660217,0.6362562775611877,0.46811509132385254,-0.038760118186473846,0.5762628316879272,0.5101671814918518,-0.007592137437313795,0.7235803008079529,0.4724159836769104,0.04857991263270378,0.6461300849914551,0.5228405594825745,0.06027332693338394,0.578709065914154,0.5391651391983032,0.051978617906570435,0.5157987475395203,0.5405700206756592,0.04499173164367676,0.6950315833091736,0.4364641010761261,0.09137522429227829,0.6084521412849426,0.48230430483818054,0.10506976395845413,0.5370249152183533,0.4963548183441162,0.0736662968993187,0.4658516049385071,0.500027596950531,0.046529680490493774,0.6746564507484436,0.3960570991039276,0.12062592804431915,0.5866637229919434,0.41785484552383423,0.1090957373380661,0.5188049077987671,0.4168223738670349,0.05037922039628029,0.45941269397735596,0.40459156036376953,0.010446631349623203,0.656612753868103,0.3572758436203003,0.14471597969532013,0.5906587839126587,0.3748704493045807,0.12280860543251038,0.5458515882492065,0.3743194341659546,0.08051459491252899,0.5007033348083496,0.3678598999977112,0.05067016929388046
open,0.816225528717041,0.2672654390335083,1.1565098247956485e-06,0.7683209776878357,0.34773802757263184,-0.07348235696554184,0.7052007913589478,0.4211966395378113,-0.06440924108028412,0.6352573037147522,0.4694948196411133,-0.04261135682463646,0.5757994651794434,0.5116748213768005,-0.01405749749392271,0.7251362800598145,0.47192713618278503,0.045921966433525085,0.6472201943397522,0.5227714776992798,0.052578914910554886,0.5794496536254883,0.5382940769195557,0.04151351377367973,0.515765905380249,0.5389987230300903,0.033101677894592285,0.6949305534362793,0.43663692474365234,0.08662036806344986,0.6083140969276428,0.4817006587982178,0.09458719938993454,0.5360637903213501,0.4941868484020233,0.0612352155148983,0.4639475345611572,0.4960893392562866,0.03367980197072029,0.6739116311073303,0.39702722430229187,0.11378853023052216,0.5856837034225464,0.41813281178474426,0.09738186746835709,0.5177481174468994,0.4166908860206604,0.0392722450196743,0.4588788151741028,0.40314552187919617,0.000916454941034317,0.6565530896186829,0.3585541248321533,0.13580463826656342,0.5918757319450378,0.37614235281944275,0.111272431910038,0.5476125478744507,0.37568730115890503,0.07027393579483032,0.5033096075057983,0.36827534437179565,0.04218317195773125
open,0.8154860734939575,0.2671283781528473,1.1445092695794301e-06,0.7671396732330322,0.3480742573738098,-0.0735110193490982,0.7051000595092773,0.42098143696784973,-0.06313451379537582,0.6385090351104736,0.46838563680648804,-0.039445098489522934,0.5790110230445862,0.5095458626747131,-0.008884988725185394,0.7256327271461487,0.4730479419231415,0.04664333537220955,0.6480058431625366,0.5230821967124939,0.0561089850962162,0.5800833106040955,0.5390856862068176,0.047210343182086945,0.5166676044464111,0.5397945642471313,0.04024761915206909,0.6953076124191284,0.4367404878139496,0.08861449360847473,0.6069899201393127,0.48026371002197266,0.09972239285707474,0.5350859761238098,0.49184098839759827,0.06785745918750763,0.46334323287010193,0.4938240349292755,0.041079554706811905,0.6740689277648926,0.3966228663921356,0.11720840632915497,0.5849819779396057,0.41659465432167053,0.10315867513418198,0.5170541405677795,0.41474854946136475,0.04517066106200218,0.45780056715011597,0.4018312096595764,0.006554338615387678,0.6561033725738525,0.35792386531829834,0.14075660705566406,0.5903173089027405,0.37605050206184387,0.11740025877952576,0.5450682640075684,0.3761790692806244,0.07603494822978973,0.4994892477989197,0.36971211433410645,0.04736759886145592
open,0.8113453984260559,0.2689707279205322,1.1431388884375338e-06,0.7659281492233276,0.3483532667160034,-0.07109762728214264,0.7045201063156128,0.42137229442596436,-0.06258809566497803,0.6360450983047485,0.46808138489723206,-0.04216115176677704,0.5764548778533936,0.5081273317337036,-0.015363503247499466,0.7227556705474854,0.4727519750595093,0.0446271076798439,0.6433357000350952,0.5223743915557861,0.050775714218616486,0.5763591527938843,0.5377838015556335,0.040123552083969116,0.5134957432746887,0.5385594964027405,0.03202236443758011,0.691346287727356,0.43689554929733276,0.08287753164768219,0.6016805768013,0.47886958718299866,0.0889674723148346,0.5297201871871948,0.4904313087463379,0.054850783199071884,0.45755529403686523,0.49221909046173096,0.027265245094895363,0.6695361137390137,0.39661869406700134,0.10815292596817017,0.5788271427154541,0.41504448652267456,0.08927696198225021,0.5126574039459229,0.4124777615070343,0.03132912144064903,0.4558914303779602,0.39908072352409363,-0.006003872491419315,0.6526814103126526,0.35770919919013977,0.12872885167598724,0.5878714323043823,0.37623441219329834,0.10321638733148575,0.5450419187545776,0.37621045112609863,0.06368474662303925,0.5022727847099304,0.3689988851547241,0.03710527718067169
open,0.8084771633148193,0.2688106596469879,1.1840691058750963e-06,0.7613077759742737,0.34763050079345703,-0.07372970134019852,0.7000550627708435,0.4203261733055115,-0.06571302562952042,0.6329984664916992,0.467507541179657,-0.04515616595745087,0.5731537342071533,0.5084391236305237,-0.01805298402905464,0.7178084850311279,0.4720882177352905,0.044478919357061386,0.6383109092712402,0.5226902365684509,0.05211646109819412,0.5717100501060486,0.5385186672210693,0.04229608178138733,0.509070873260498,0.5396846532821655,0.034558676183223724,0.6871651411056519,0.43616753816604614,0.0846797302365303,0.5963726043701172,0.4788748323917389,0.09208513796329498,0.5247657895088196,0.4912661015987396,0.057622961699962616,0.4531417787075043,0.49350303411483765,0.02948969602584839,0.6665979623794556,0.39619800448417664,0.11168164014816284,0.5749217867851257,0.4140860140323639,0.09381753206253052,0.509342610836029,0.4114639163017273,0.03437483310699463,0.4533848464488983,0.39752522110939026,-0.004117739852517843,0.6500622034072876,0.3576839566230774,0.1338326781988144,0.5837340950965881,0.37624916434288025,0.10951218008995056,0.540477454662323,0.37643134593963623,0.06895996630191803,0.4977415204048157,0.3689180016517639,0.041271910071372986
open,0.8061832785606384,0.26937997341156006,1.154119786406227e-06,0.7580532431602478,0.34809690713882446,-0.07230745255947113,0.6952439546585083,0.42139264941215515,-0.06265965849161148,0.6269199252128601,0.46890199184417725,-0.040235236287117004,0.5666273236274719,0.5101637244224548,-0.01118162740021944,0.7139716148376465,0.4727654457092285,0.04561204835772514,0.6357317566871643,0.5231770873069763,0.05423673614859581,0.5689479112625122,0.5395984053611755,0.04532330110669136,0.5064708590507507,0.5412946939468384,0.03836560249328613,0.6844714879989624,0.4376186728477478,0.0862286314368248,0.5963051915168762,0.4823058247566223,0.0962054505944252,0.5254763960838318,0.4957161545753479,0.06446278840303421,0.4544125497341156,0.4986431896686554,0.03800284489989281,0.6642275452613831,0.3978830873966217,0.11364315450191498,0.5733701586723328,0.41656574606895447,0.09907367825508118,0.5059670209884644,0.41446518898010254,0.04212886095046997,0.4478452205657959,0.40133780241012573,0.0043545556254684925,0.6475348472595215,0.3593251705169678,0.13604719936847687,0.5809335708618164,0.3757326304912567,0.1131969764828682,0.5363863110542297,0.37495872378349304,0.07322400063276291,0.4918734133243561,0.3679165244102478,0.04560571163892746
