close,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,hand_x21,hand_y21,hand_z21
close,0.7934446334838867,0.29869985580444336,1.1680558600346558e-06,0.7561607360839844,0.38111868500709534,-0.07803383469581604,0.7007016539573669,0.4543648362159729,-0.07939706742763519,0.6273632049560547,0.5006191730499268,-0.06809424608945847,0.5586021542549133,0.5281627178192139,-0.049805596470832825,0.7233588099479675,0.5080370306968689,0.040422458201646805,0.63600093126297,0.5527442693710327,0.03607888147234917,0.5613588094711304,0.5580524206161499,0.01155061088502407,0.4973752796649933,0.5507301688194275,-0.007216501981019974,0.6868482828140259,0.47205284237861633,0.07990378141403198,0.5924215316772461,0.5098279714584351,0.07714968919754028,0.5176734924316406,0.5115646123886108,0.03494748845696449,0.4460875988006592,0.5083305239677429,0.0004932337906211615,0.6582154631614685,0.43501508235931396,0.10589472949504852,0.5730101466178894,0.46452757716178894,0.09073057770729065,0.5065187215805054,0.47406941652297974,0.03887142986059189,0.44623690843582153,0.4675806760787964,0.002482552547007799,0.632123589515686,0.3972174823284149,0.12512531876564026,0.568732738494873,0.42558059096336365,0.10830392688512802,0.5209798812866211,0.43664368987083435,0.07585790008306503,0.4728729724884033,0.4370949864387512,0.05204920470714569
close,0.7951095104217529,0.29892829060554504,1.0925880360446172e-06,0.7582473158836365,0.38055896759033203,-0.07545064389705658,0.7000245451927185,0.45415619015693665,-0.07491858303546906,0.628433346748352,0.5010201930999756,-0.06163189932703972,0.5583104491233826,0.5293149948120117,-0.041462335735559464,0.7184146046638489,0.5047816038131714,0.04080494865775108,0.6291103363037109,0.5531902313232422,0.039267029613256454,0.556721031665802,0.5570650696754456,0.01797870174050331,0.4955971837043762,0.5475115180015564,0.0016072271391749382,0.682949423789978,0.46998023986816406,0.08118170499801636,0.5867847204208374,0.5081632137298584,0.08052817732095718,0.5128373503684998,0.507841169834137,0.04039434343576431,0.44295570254325867,0.5019808411598206,0.007991231046617031,0.6566963195800781,0.43433770537376404,0.10867614299058914,0.5691479444503784,0.4639621078968048,0.09665518999099731,0.5024318695068359,0.4725562334060669,0.04642296954989433,0.4411458373069763,0.4649922847747803,0.010915149934589863,0.6313551664352417,0.397384375333786,0.12971149384975433,0.565143346786499,0.4252150356769562,0.11471159011125565,0.5163620114326477,0.43567952513694763,0.0822320282459259,0.46721550822257996,0.43524694442749023,0.05832546204328537
close,0.7946709990501404,0.2989528179168701,1.122983121604193e-06,0.7577678561210632,0.3806808292865753,-0.07694554328918457,0.7003413438796997,0.4542026221752167,-0.0772075355052948,0.6278325319290161,0.4999750852584839,-0.06486567854881287,0.5593989491462708,0.5281633734703064,-0.045938704162836075,0.7194937467575073,0.5058164596557617,0.03890198469161987,0.6310423612594604,0.5517628788948059,0.036040715873241425,0.557090699672699,0.5563437938690186,0.012984352186322212,0.49351322650909424,0.5481653213500977,-0.004846401512622833,0.6841240525245667,0.4695219099521637,0.07854092121124268,0.5888945460319519,0.5080623626708984,0.0778130367398262,0.5150925517082214,0.5098506212234497,0.036262840032577515,0.443674236536026,0.5062117576599121,0.0016539330827072263,0.6571148633956909,0.43260669708251953,0.10506075620651245,0.5709404349327087,0.4627559781074524,0.09136425703763962,0.5053067207336426,0.4721612334251404,0.0384647473692894,0.44549188017845154,0.46461668610572815,0.0007041488424874842,0.63270103931427,0.3950425982475281,0.12506406009197235,0.5681633949279785,0.42453116178512573,0.10869793593883514,0.5205515027046204,0.4351660907268524,0.07528908550739288,0.4729200601577759,0.4343198537826538,0.050308194011449814
close,0.793785810470581,0.2984268069267273,1.139518076342938e-06,0.755607008934021,0.3801997900009155,-0.07667932659387589,0.6981693506240845,0.45377570390701294,-0.0772659182548523,0.6263022422790527,0.5006683468818665,-0.06536851823329926,0.5556448101997375,0.528910219669342,-0.04700367525219917,0.7145110964775085,0.5025713443756104,0.04293393716216087,0.6288031339645386,0.5504543781280518,0.04353544861078262,0.5564920902252197,0.555997908115387,0.022497864440083504,0.4947754144668579,0.5491648316383362,0.00564774964004755,0.679292619228363,0.46784496307373047,0.08313507586717606,0.5855019688606262,0.5054035782814026,0.08707831799983978,0.5116072297096252,0.508030354976654,0.04791554436087608,0.44099217653274536,0.5051981210708618,0.014435388147830963,0.65389484167099,0.4322303831577301,0.1100773960351944,0.5687090158462524,0.46174851059913635,0.10155031830072403,0.503025472164154,0.47181224822998047,0.051675498485565186,0.44269859790802,0.4659537374973297,0.015044273808598518,0.6301288604736328,0.3953592777252197,0.13017645478248596,0.5668209195137024,0.42450037598609924,0.11832161247730255,0.5191190242767334,0.435285747051239,0.08740435540676117,0.4712032079696655,0.4352809190750122,0.0635933130979538
close,0.7918064594268799,0.29785192012786865,1.1530871688592015e-06,0.7563799619674683,0.3798607289791107,-0.07746335119009018,0.7005906105041504,0.4536428451538086,-0.07868153601884842,0.6269121766090393,0.49985748529434204,-0.0670798048377037,0.5573492646217346,0.5266667604446411,-0.04869406297802925,0.7206909656524658,0.5069533586502075,0.03784935548901558,0.633158802986145,0.5515983700752258,0.03365373611450195,0.5587285757064819,0.5564338564872742,0.010129241272807121,0.4948972165584564,0.5488335490226746,-0.007833397947251797,0.6845436692237854,0.47128334641456604,0.07736852765083313,0.5899695158004761,0.5074753165245056,0.0759771540760994,0.5154391527175903,0.5090183019638062,0.036366306245326996,0.4435288906097412,0.5063838958740234,0.0035468731075525284,0.6567355990409851,0.4342145621776581,0.10353869944810867,0.5714702010154724,0.46266916394233704,0.08967135846614838,0.5053203105926514,0.4721987247467041,0.04043988138437271,0.4442901611328125,0.46706587076187134,0.005500805098563433,0.6312724947929382,0.3963806927204132,0.12292782217264175,0.567284345626831,0.4242219030857086,0.10691697895526886,0.5197665691375732,0.4350634217262268,0.07611790299415588,0.47165805101394653,0.4363327920436859,0.05339577794075012
close,0.7928830981254578,0.2978706359863281,1.1079782780143432e-06,0.7572495341300964,0.3791615664958954,-0.07644796371459961,0.699664831161499,0.4535391330718994,-0.07725048065185547,0.6265977621078491,0.5005310773849487,-0.0653727725148201,0.5562716126441956,0.5290032029151917,-0.04683251678943634,0.7165727019309998,0.5041517615318298,0.03881390020251274,0.6264836192131042,0.5515424013137817,0.037077903747558594,0.5542888045310974,0.5553463101387024,0.015821663662791252,0.49327513575553894,0.5465902090072632,-0.0006486533675342798,0.6808804869651794,0.4693365693092346,0.07879399508237839,0.5835886001586914,0.5064199566841125,0.07859209179878235,0.5096036791801453,0.506432831287384,0.03926479071378708,0.43943995237350464,0.5006980895996094,0.0072081307880580425,0.6545498371124268,0.4332391917705536,0.10580538213253021,0.5667562484741211,0.46227821707725525,0.09436643123626709,0.49988898634910583,0.4715896546840668,0.0448983758687973,0.43834608793258667,0.46484455466270447,0.009653122164309025,0.6296316385269165,0.39598238468170166,0.12616822123527527,0.5644245743751526,0.42383909225463867,0.11187529563903809,0.5158892869949341,0.4345625340938568,0.08038660138845444,0.4667496383190155,0.4343400001525879,0.05703184753656387
close,0.7958396077156067,0.2953568696975708,1.1357674338796642e-06,0.7589800357818604,0.37874463200569153,-0.07737275958061218,0.7012950778007507,0.45365774631500244,-0.07757343351840973,0.6272780895233154,0.49936532974243164,-0.06553420424461365,0.5569294095039368,0.527358889579773,-0.04693373292684555,0.7192868590354919,0.5020719766616821,0.04166436567902565,0.6330037713050842,0.5495451092720032,0.03916122019290924,0.559105634689331,0.5548681020736694,0.016023924574255943,0.49486368894577026,0.547187089920044,-0.0019488376565277576,0.6838296055793762,0.46674439311027527,0.08097879588603973,0.5894786715507507,0.5062351822853088,0.08109965920448303,0.5157582759857178,0.5091728568077087,0.039587315171957016,0.4440824091434479,0.505510687828064,0.005052467342466116,0.6566935777664185,0.4303002953529358,0.10679861903190613,0.5704410672187805,0.4614502489566803,0.09424611181020737,0.5044873952865601,0.47148966789245605,0.04182622209191322,0.4439716339111328,0.4642496407032013,0.004296862054616213,0.6320891380310059,0.39292117953300476,0.12579818069934845,0.5672266483306885,0.4226043224334717,0.11068035662174225,0.5196796655654907,0.4333154559135437,0.07802185416221619,0.4719499945640564,0.4324251413345337,0.053521528840065
close,0.793988049030304,0.2967988848686218,1.1342788184265373e-06,0.7595096230506897,0.37990111112594604,-0.07758023589849472,0.7027983069419861,0.4528041481971741,-0.07700922340154648,0.628864049911499,0.4990222454071045,-0.06364978849887848,0.5589734315872192,0.5256718397140503,-0.043589700013399124,0.7246197462081909,0.5051485896110535,0.04154418781399727,0.6352269053459167,0.5500345230102539,0.038999106734991074,0.5608463883399963,0.5549691915512085,0.015971725806593895,0.4969571828842163,0.5469880104064941,-0.001923953415825963,0.6869847774505615,0.46839597821235657,0.08151225745677948,0.5913201570510864,0.5069419145584106,0.07955992221832275,0.5171112418174744,0.5081419944763184,0.03695265203714371,0.44564956426620483,0.5036580562591553,0.002153091598302126,0.6586613655090332,0.43085095286369324,0.1081387996673584,0.5730288028717041,0.46079856157302856,0.09272840619087219,0.5071932077407837,0.4695683717727661,0.03835863992571831,0.4475491940975189,0.461420476436615,0.0003303184930700809,0.6334936022758484,0.3929186463356018,0.12833435833454132,0.5691734552383423,0.4225578010082245,0.11017823964357376,0.5217528343200684,0.4333926737308502,0.07523886859416962,0.47457411885261536,0.43257421255111694,0.0495758056640625
close,0.7983793020248413,0.2985084652900696,1.12014606656885e-06,0.7632189393043518,0.3789706826210022,-0.07647829502820969,0.7058536410331726,0.45341694355010986,-0.07782263308763504,0.6317985653877258,0.49987471103668213,-0.06668391823768616,0.5601034760475159,0.5276761054992676,-0.04891679808497429,0.7208975553512573,0.5032747983932495,0.03897712379693985,0.630912184715271,0.5507659316062927,0.03675524517893791,0.5583813786506653,0.5548318028450012,0.015190907754004002,0.4968029856681824,0.5463134050369263,-0.0014787930995225906,0.6851354241371155,0.4683133363723755,0.0786261111497879,0.5870321393013,0.5052440166473389,0.07751642167568207,0.5129077434539795,0.5045793652534485,0.037463679909706116,0.4424006938934326,0.4987635314464569,0.0049732825718820095,0.6591460704803467,0.4324602782726288,0.10527998954057693,0.5709199905395508,0.4610957205295563,0.09267927706241608,0.5039588809013367,0.46989303827285767,0.04228074103593826,0.4425228536128998,0.4625968337059021,0.006646673660725355,0.6342504620552063,0.39523419737815857,0.12535271048545837,0.5687101483345032,0.4233255088329315,0.110554039478302,0.5201654434204102,0.43358734250068665,0.07878881692886353,0.4712318480014801,0.433030366897583,0.05529112368822098
close,0.7998422980308533,0.2962353825569153,1.105675096368941e-06,0.7639474272727966,0.37869757413864136,-0.07803346961736679,0.7056841850280762,0.45309770107269287,-0.07782222330570221,0.6324264407157898,0.49810531735420227,-0.06472928822040558,0.5640084743499756,0.527255117893219,-0.045062098652124405,0.7212620973587036,0.5015679001808167,0.040575746446847916,0.6354479193687439,0.5478423833847046,0.03909650817513466,0.5624396800994873,0.5534823536872864,0.016495978459715843,0.4992408752441406,0.5462234616279602,-0.001246014260686934,0.6870828866958618,0.46572378277778625,0.08095138520002365,0.5928950309753418,0.5049078464508057,0.08166273683309555,0.519930362701416,0.506990909576416,0.040214020758867264,0.4496321380138397,0.5028119087219238,0.005654457490891218,0.6611478924751282,0.4296327531337738,0.10795676708221436,0.5751206874847412,0.460529088973999,0.09615569561719894,0.510400652885437,0.4707730710506439,0.043158650398254395,0.451224148273468,0.4639938175678253,0.0049705845303833485,0.6368430852890015,0.39281415939331055,0.12817947566509247,0.5719196200370789,0.42233189940452576,0.1133277490735054,0.5245717763900757,0.4330342411994934,0.07981538027524948,0.4770030975341797,0.43264660239219666,0.05437306687235832
close,0.8011389970779419,0.29994261264801025,1.1088203564213472e-06,0.7663733959197998,0.3798366189002991,-0.07818817347288132,0.7088821530342102,0.45376187562942505,-0.0791320949792862,0.6351202726364136,0.49976208806037903,-0.06740964204072952,0.5659713745117188,0.5277739763259888,-0.0489383339881897,0.7212373614311218,0.5034499764442444,0.03840385749936104,0.6375123858451843,0.5506941080093384,0.034801043570041656,0.5654817819595337,0.5564935207366943,0.01213756576180458,0.5031915307044983,0.5482503771781921,-0.004918269347399473,0.6872279047966003,0.468042254447937,0.07861292362213135,0.5948278903961182,0.5068808794021606,0.07731084525585175,0.5219586491584778,0.5085800886154175,0.03703955560922623,0.45104873180389404,0.5050176382064819,0.004032655153423548,0.6614906191825867,0.4323517978191376,0.10534435510635376,0.5768489837646484,0.46244198083877563,0.09183554351329803,0.5112504959106445,0.47186478972435,0.040822505950927734,0.4511771500110626,0.4653783440589905,0.0046981447376310825,0.6373334527015686,0.39579740166664124,0.1252472847700119,0.5727418065071106,0.4252890646457672,0.10982469469308853,0.5247554183006287,0.4360576570034027,0.07749074697494507,0.4764571189880371,0.43647095561027527,0.05334024876356125
close,0.8030915260314941,0.2990033030509949,1.1601188134591212e-06,0.7672305703163147,0.38061806559562683,-0.07915996760129929,0.7105981707572937,0.4550338387489319,-0.08051621168851852,0.6359310746192932,0.5006139278411865,-0.06864643841981888,0.5679191946983337,0.5290073752403259,-0.049826495349407196,0.7301688194274902,0.5082520246505737,0.03649209439754486,0.6415174603462219,0.5522090196609497,0.032542090862989426,0.5670468807220459,0.5569987297058105,0.009225727058947086,0.5030587911605835,0.549289345741272,-0.008581848815083504,0.6938644051551819,0.4722527265548706,0.0770794227719307,0.5987856388092041,0.5085164308547974,0.07545437663793564,0.5244841575622559,0.5094642639160156,0.03534143418073654,0.4532924294471741,0.5057939887046814,0.0023285290226340294,0.6654579043388367,0.435339093208313,0.10430430620908737,0.5795318484306335,0.4640979766845703,0.09017552435398102,0.5134376883506775,0.47270944714546204,0.04010843113064766,0.45339643955230713,0.46637386083602905,0.004786402452737093,0.6396984457969666,0.39801013469696045,0.12466732412576675,0.5753686428070068,0.42602014541625977,0.10834629088640213,0.5278825759887695,0.43614092469215393,0.07691075652837753,0.4799903631210327,0.4366254508495331,0.05390140786767006
close,0.8049739599227905,0.29990726709365845,1.132136617343349e-06,0.768988311290741,0.380587100982666,-0.0776292234659195,0.7110783457756042,0.4549639821052551,-0.07887879014015198,0.6367489695549011,0.5016478300094604,-0.0673195943236351,0.5652533173561096,0.5295968055725098,-0.04910740256309509,0.7291282415390015,0.506034255027771,0.03911447152495384,0.6380497217178345,0.5530888438224792,0.03747773543000221,0.5651606917381287,0.5571655631065369,0.015917927026748657,0.5032155513763428,0.5486289262771606,-0.0008605469483882189,0.6929794549942017,0.4711249768733978,0.07962632924318314,0.5947583317756653,0.5084951519966125,0.07985380291938782,0.52082359790802,0.5089464783668518,0.0399138368666172,0.4503280818462372,0.5037313103675842,0.007032623048871756,0.6662994623184204,0.43511518836021423,0.1070326417684555,0.5776591897010803,0.4648391902446747,0.09560073912143707,0.5109298825263977,0.47429537773132324,0.04532386362552643,0.449564129114151,0.4672936499118805,0.009320448152720928,0.6414201855659485,0.39796435832977295,0.12770794332027435,0.5760560035705566,0.4265069365501404,0.11331790685653687,0.5273754596710205,0.43658339977264404,0.08154185861349106,0.478397399187088,0.4355662167072296,0.057883650064468384
